,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
1711,21226,2,NULL,5.0,-1.0,NULL
1712,21812,2,NULL,-1.0,8.0,NULL
1713,22608,2,NULL,9.0,-1.0,NULL
1714,23015,2,NULL,6.0,-1.0,NULL
1715,23174,2,NULL,9.0,-1.0,NULL
1716,23441,2,NULL,-1.0,9.0,NULL
1717,23571,2,NULL,4.0,-1.0,NULL
1718,24489,2,NULL,7.0,-1.0,NULL
1719,25287,2,NULL,6.0,-1.0,NULL
1720,26061,2,NULL,-1.0,4.0,NULL
1721,26678,2,NULL,7.0,-1.0,NULL
1722,27900,2,NULL,-1.0,3.0,NULL
1723,28605,2,NULL,-1.0,6.0,NULL
1724,29322,2,NULL,-1.0,1.0,NULL
1725,29450,2,NULL,-1.0,2.0,NULL
1726,30046,2,NULL,-1.0,8.0,NULL
1727,30145,2,NULL,3.0,-1.0,NULL
1728,31490,2,NULL,0.0,-1.0,NULL
1729,31550,2,NULL,-1.0,6.0,NULL
1730,31639,2,NULL,-1.0,0.0,NULL
1731,32415,2,NULL,-1.0,8.0,NULL
1732,32623,2,NULL,-1.0,6.0,NULL
1733,32875,2,NULL,-1.0,1.0,NULL
1734,33094,2,NULL,9.0,-1.0,NULL
1735,34290,2,NULL,-1.0,3.0,NULL
1736,35532,2,NULL,-1.0,3.0,NULL
1737,35599,2,NULL,0.0,-1.0,NULL
1738,36220,2,NULL,0.0,-1.0,NULL
1739,36446,2,NULL,2.0,-1.0,NULL
1740,36601,2,NULL,-1.0,8.0,NULL
1741,36717,2,NULL,-1.0,1.0,NULL
1742,39067,2,NULL,-1.0,4.0,NULL
1743,39213,2,NULL,-1.0,3.0,NULL
1744,39311,2,NULL,7.0,-1.0,NULL
1745,39396,2,NULL,-1.0,6.0,NULL
1746,39716,2,NULL,-1.0,8.0,NULL
1747,39825,2,NULL,-1.0,6.0,NULL
1748,40308,2,NULL,2.0,-1.0,NULL
1749,40331,2,NULL,-1.0,5.0,NULL
1750,41549,2,NULL,-1.0,3.0,NULL
1751,42049,2,NULL,-1.0,7.0,NULL
1752,42227,2,NULL,1.0,-1.0,NULL
1753,42393,2,NULL,0.0,-1.0,NULL
1754,43022,2,NULL,-1.0,3.0,NULL
1755,44091,2,NULL,-1.0,3.0,NULL
1756,44138,2,NULL,9.0,-1.0,NULL
1757,44543,2,NULL,-1.0,4.0,NULL
1758,45669,2,NULL,8.0,-1.0,NULL
1759,45876,2,NULL,-1.0,4.0,NULL
1760,46680,2,NULL,8.0,-1.0,NULL
1761,46843,2,NULL,6.0,-1.0,NULL
1762,47637,2,NULL,-1.0,5.0,NULL
1763,51443,2,NULL,0.0,-1.0,NULL
1764,51755,2,NULL,6.0,-1.0,NULL
1765,53209,2,NULL,8.0,-1.0,NULL
1766,53416,2,NULL,-1.0,5.0,NULL
1767,53501,2,NULL,-1.0,7.0,NULL
1768,55167,2,NULL,4.0,-1.0,NULL
1769,55337,2,NULL,5.0,-1.0,NULL
1770,56211,2,NULL,9.0,-1.0,NULL
1771,56475,2,NULL,2.0,-1.0,NULL
1772,56852,2,NULL,1.0,-1.0,NULL
1773,57600,2,NULL,-1.0,7.0,NULL
1774,57797,2,NULL,6.0,-1.0,NULL
1775,58924,2,NULL,0.0,-1.0,NULL
1776,59335,2,NULL,-1.0,9.0,NULL
1777,59745,2,NULL,3.0,-1.0,NULL
1778,60048,2,NULL,-1.0,1.0,NULL
1779,60732,2,NULL,-1.0,5.0,NULL
1780,61213,2,NULL,3.0,-1.0,NULL
1781,61799,2,NULL,-1.0,3.0,NULL
1782,62013,2,NULL,2.0,-1.0,NULL
1783,63077,2,NULL,9.0,-1.0,NULL
1784,63490,2,NULL,7.0,-1.0,NULL
1785,63531,2,NULL,7.0,-1.0,NULL
1786,65717,2,NULL,1.0,-1.0,NULL
1787,66572,2,NULL,-1.0,3.0,NULL
1788,68238,2,NULL,-1.0,3.0,NULL
1789,69272,2,NULL,7.0,-1.0,NULL
1790,69558,2,NULL,2.0,-1.0,NULL
1791,70645,2,NULL,-1.0,5.0,NULL
1792,70814,2,NULL,8.0,-1.0,NULL
1793,73313,2,NULL,3.0,-1.0,NULL
1794,74422,2,NULL,-1.0,4.0,NULL
1795,74743,2,NULL,3.0,-1.0,NULL
1796,74748,2,NULL,-1.0,0.0,NULL
1797,76666,2,NULL,-1.0,3.0,NULL
1798,78019,2,NULL,0.0,-1.0,NULL
1799,79307,2,NULL,-1.0,5.0,NULL
1800,81765,2,NULL,-1.0,3.0,NULL
1801,82483,2,NULL,-1.0,0.0,NULL
1802,84031,2,NULL,6.0,-1.0,NULL
1803,84341,2,NULL,7.0,-1.0,NULL
1804,85799,2,NULL,-1.0,3.0,NULL
1805,86601,2,NULL,-1.0,3.0,NULL
1806,87818,2,NULL,3.0,-1.0,NULL
1807,87990,2,NULL,-1.0,4.0,NULL
1808,87998,2,NULL,0.0,-1.0,NULL
1809,88533,2,NULL,-1.0,4.0,NULL
1810,89215,2,NULL,8.0,-1.0,NULL
1811,89606,2,NULL,-1.0,1.0,NULL
1812,89763,2,NULL,-1.0,7.0,NULL
1813,90376,2,NULL,-1.0,6.0,NULL
1814,90424,2,NULL,-1.0,0.0,NULL
1815,90432,2,NULL,7.0,-1.0,NULL
1816,90504,2,NULL,-1.0,6.0,NULL
1817,90930,2,NULL,-1.0,9.0,NULL
1818,91572,2,NULL,-1.0,8.0,NULL
1819,93534,2,NULL,-1.0,6.0,NULL
1820,94218,2,NULL,7.0,-1.0,NULL
1821,94927,2,NULL,-1.0,0.0,NULL
1822,95714,2,NULL,-1.0,9.0,NULL
1823,95894,2,NULL,-1.0,8.0,NULL
1824,96175,2,NULL,8.0,-1.0,NULL
1825,96221,2,NULL,7.0,-1.0,NULL
1826,97650,2,NULL,-1.0,2.0,NULL
1827,98267,2,NULL,3.0,-1.0,NULL
1828,98337,2,NULL,-1.0,6.0,NULL
1829,98411,2,NULL,4.0,-1.0,NULL
1830,99162,2,NULL,-1.0,5.0,NULL
1831,99772,2,NULL,-1.0,7.0,NULL
1832,104006,2,NULL,-1.0,7.0,NULL
1833,104715,2,NULL,3.0,-1.0,NULL
1834,104857,2,NULL,-1.0,6.0,NULL
1835,105017,2,NULL,5.0,-1.0,NULL
1836,105322,2,NULL,2.0,-1.0,NULL
1837,106025,2,NULL,-1.0,1.0,NULL
1838,106348,2,NULL,-1.0,4.0,NULL
1839,107534,2,NULL,1.0,-1.0,NULL
1840,107580,2,NULL,1.0,-1.0,NULL
1841,107793,2,NULL,6.0,-1.0,NULL
1842,108176,2,NULL,4.0,-1.0,NULL
1843,108567,2,NULL,-1.0,5.0,NULL
1844,109035,2,NULL,0.0,-1.0,NULL
1845,109057,2,NULL,7.0,-1.0,NULL
1846,109507,2,NULL,6.0,-1.0,NULL
1847,109834,2,NULL,1.0,-1.0,NULL
1848,109969,2,NULL,9.0,-1.0,NULL
1849,110460,2,NULL,-1.0,3.0,NULL
1850,110636,2,NULL,-1.0,5.0,NULL
1851,112106,2,NULL,-1.0,8.0,NULL
1852,113077,2,NULL,-1.0,7.0,NULL
1853,113793,2,NULL,3.0,-1.0,NULL
1854,113902,2,NULL,-1.0,6.0,NULL
1855,115515,2,NULL,8.0,-1.0,NULL
1856,115794,2,NULL,7.0,-1.0,NULL
1857,116166,2,NULL,-1.0,1.0,NULL
1858,116455,2,NULL,7.0,-1.0,NULL
1859,116659,2,NULL,-1.0,9.0,NULL
1860,117229,2,NULL,-1.0,2.0,NULL
1861,119093,2,NULL,-1.0,3.0,NULL
1862,121011,2,NULL,-1.0,9.0,NULL
1863,121089,2,NULL,-1.0,7.0,NULL
1864,122348,2,NULL,9.0,-1.0,NULL
1865,122989,2,NULL,4.0,-1.0,NULL
1866,123225,2,NULL,8.0,-1.0,NULL
1867,125206,2,NULL,-1.0,7.0,NULL
1868,125340,2,NULL,-1.0,2.0,NULL
1869,125972,2,NULL,-1.0,6.0,NULL
1870,126853,2,NULL,0.0,-1.0,NULL
1871,128610,2,NULL,8.0,-1.0,NULL
1872,128649,2,NULL,4.0,-1.0,NULL
1873,129615,2,NULL,-1.0,2.0,NULL
1874,131444,2,NULL,0.0,-1.0,NULL
1875,131473,2,NULL,-1.0,1.0,NULL
1876,131685,2,NULL,-1.0,9.0,NULL
1877,131847,2,NULL,-1.0,7.0,NULL
1878,132174,2,NULL,6.0,-1.0,NULL
1879,132446,2,NULL,7.0,-1.0,NULL
1880,132675,2,NULL,9.0,-1.0,NULL
1881,132900,2,NULL,3.0,-1.0,NULL
1882,133937,2,NULL,4.0,-1.0,NULL
1883,134541,2,NULL,-1.0,6.0,NULL
1884,134928,2,NULL,-1.0,6.0,NULL
1885,135720,2,NULL,-1.0,9.0,NULL
1886,136170,2,NULL,7.0,-1.0,NULL
1887,136455,2,NULL,8.0,-1.0,NULL
1888,136484,2,NULL,-1.0,6.0,NULL
1889,136495,2,NULL,-1.0,8.0,NULL
1890,136610,2,NULL,-1.0,2.0,NULL
1891,137184,2,NULL,8.0,-1.0,NULL
1892,137797,2,NULL,3.0,-1.0,NULL
1893,138066,2,NULL,1.0,-1.0,NULL
1894,138148,2,NULL,-1.0,1.0,NULL
1895,138292,2,NULL,8.0,-1.0,NULL
1896,138719,2,NULL,7.0,-1.0,NULL
1897,140288,2,NULL,-1.0,2.0,NULL
1898,140919,2,NULL,-1.0,9.0,NULL
1899,140998,2,NULL,6.0,-1.0,NULL
1900,141034,2,NULL,6.0,-1.0,NULL
1901,141095,2,NULL,-1.0,4.0,NULL
1902,141366,2,NULL,-1.0,8.0,NULL
1903,142521,2,NULL,-1.0,1.0,NULL
1904,142778,2,NULL,3.0,-1.0,NULL
1905,143240,2,NULL,2.0,-1.0,NULL
1906,144960,2,NULL,9.0,-1.0,NULL
1907,145324,2,NULL,-1.0,8.0,NULL
1908,145628,2,NULL,-1.0,2.0,NULL
1909,146111,2,NULL,-1.0,3.0,NULL
1910,146218,2,NULL,-1.0,2.0,NULL
1911,146504,2,NULL,6.0,-1.0,NULL
1912,146525,2,NULL,-1.0,6.0,NULL
1913,147429,2,NULL,-1.0,6.0,NULL
1914,147716,2,NULL,9.0,-1.0,NULL
1915,147963,2,NULL,-1.0,4.0,NULL
1916,148621,2,NULL,7.0,-1.0,NULL
1917,148701,2,NULL,6.0,-1.0,NULL
1918,149529,2,NULL,-1.0,1.0,NULL
1919,149650,2,NULL,5.0,-1.0,NULL
1920,149827,2,NULL,-1.0,6.0,NULL
1921,150163,2,NULL,2.0,-1.0,NULL
1922,151529,2,NULL,-1.0,7.0,NULL
1923,151845,2,NULL,5.0,-1.0,NULL
1924,153092,2,NULL,0.0,-1.0,NULL
1925,153579,2,NULL,4.0,-1.0,NULL
1926,153605,2,NULL,-1.0,8.0,NULL
1927,153671,2,NULL,2.0,-1.0,NULL
1928,154195,2,NULL,-1.0,6.0,NULL
1929,154492,2,NULL,5.0,-1.0,NULL
1930,154560,2,NULL,6.0,-1.0,NULL
1931,156065,2,NULL,9.0,-1.0,NULL
1932,158194,2,NULL,-1.0,3.0,NULL
1933,158814,2,NULL,-1.0,2.0,NULL
1934,158816,2,NULL,-1.0,3.0,NULL
1935,158980,2,NULL,-1.0,2.0,NULL
1936,159012,2,NULL,1.0,-1.0,NULL
1937,159313,2,NULL,6.0,-1.0,NULL
1938,159383,2,NULL,-1.0,6.0,NULL
1939,159462,2,NULL,4.0,-1.0,NULL
1940,159750,2,NULL,-1.0,6.0,NULL
1941,160852,2,NULL,-1.0,0.0,NULL
1942,161757,2,NULL,9.0,-1.0,NULL
1943,162342,2,NULL,-1.0,3.0,NULL
1944,162606,2,NULL,-1.0,7.0,NULL
1945,162991,2,NULL,-1.0,4.0,NULL
1946,163167,2,NULL,-1.0,8.0,NULL
1947,163475,2,NULL,6.0,-1.0,NULL
1948,164210,2,NULL,4.0,-1.0,NULL
1949,164260,2,NULL,0.0,-1.0,NULL
1950,165116,2,NULL,5.0,-1.0,NULL
1951,165157,2,NULL,-1.0,6.0,NULL
1952,165995,2,NULL,9.0,-1.0,NULL
1953,166409,2,NULL,8.0,-1.0,NULL
1954,166767,2,NULL,7.0,-1.0,NULL
1955,167352,2,NULL,4.0,-1.0,NULL
1956,167394,2,NULL,-1.0,2.0,NULL
1957,167487,2,NULL,-1.0,9.0,NULL
1958,169263,2,NULL,0.0,-1.0,NULL
1959,171272,2,NULL,0.0,-1.0,NULL
1960,171613,2,NULL,3.0,-1.0,NULL
1961,172456,2,NULL,1.0,-1.0,NULL
1962,172728,2,NULL,-1.0,4.0,NULL
1963,172840,2,NULL,-1.0,4.0,NULL
1964,174027,2,NULL,-1.0,0.0,NULL
1965,174723,2,NULL,9.0,-1.0,NULL
1966,176570,2,NULL,8.0,-1.0,NULL
1967,177605,2,NULL,0.0,-1.0,NULL
1968,178188,2,NULL,0.0,-1.0,NULL
1969,178475,2,NULL,-1.0,2.0,NULL
1970,178505,2,NULL,-1.0,7.0,NULL
1971,179198,2,NULL,-1.0,9.0,NULL
1972,179956,2,NULL,-1.0,9.0,NULL
1973,180751,2,NULL,4.0,-1.0,NULL
1974,181101,2,NULL,1.0,-1.0,NULL
1975,181473,2,NULL,0.0,-1.0,NULL
1976,181540,2,NULL,-1.0,0.0,NULL
1977,182412,2,NULL,-1.0,0.0,NULL
1978,182569,2,NULL,-1.0,4.0,NULL
1979,182796,2,NULL,6.0,-1.0,NULL
1980,183556,2,NULL,8.0,-1.0,NULL
1981,183894,2,NULL,-1.0,2.0,NULL
1982,184099,2,NULL,9.0,-1.0,NULL
1983,184457,2,NULL,-1.0,8.0,NULL
1984,184530,2,NULL,2.0,-1.0,NULL
1985,184554,2,NULL,-1.0,9.0,NULL
1986,184633,2,NULL,-1.0,5.0,NULL
1987,184643,2,NULL,-1.0,4.0,NULL
1988,184655,2,NULL,7.0,-1.0,NULL
1989,184713,2,NULL,-1.0,9.0,NULL
1990,185356,2,NULL,9.0,-1.0,NULL
1991,185883,2,NULL,1.0,-1.0,NULL
1992,186035,2,NULL,0.0,-1.0,NULL
1993,187317,2,NULL,3.0,-1.0,NULL
1994,187831,2,NULL,6.0,-1.0,NULL
1995,188396,2,NULL,9.0,-1.0,NULL
1996,189532,2,NULL,6.0,-1.0,NULL
1997,189889,2,NULL,9.0,-1.0,NULL
1998,190633,2,NULL,-1.0,8.0,NULL
1999,190647,2,NULL,5.0,-1.0,NULL
2000,191323,2,NULL,-1.0,3.0,NULL
2001,191402,2,NULL,5.0,-1.0,NULL
2002,191474,2,NULL,6.0,-1.0,NULL
2003,191639,2,NULL,-1.0,7.0,NULL
2004,191737,2,NULL,-1.0,3.0,NULL
2005,191927,2,NULL,0.0,-1.0,NULL
2006,192000,2,NULL,-1.0,7.0,NULL
2007,193046,2,NULL,0.0,-1.0,NULL
2008,194004,2,NULL,-1.0,4.0,NULL
2009,194114,2,NULL,-1.0,3.0,NULL
2010,194297,2,NULL,6.0,-1.0,NULL
2011,194548,2,NULL,5.0,-1.0,NULL
2012,196469,2,NULL,9.0,-1.0,NULL
2013,196904,2,NULL,-1.0,4.0,NULL
2014,196946,2,NULL,5.0,-1.0,NULL
2015,197099,2,NULL,1.0,-1.0,NULL
2016,198284,2,NULL,0.0,-1.0,NULL
2017,198867,2,NULL,8.0,-1.0,NULL
2018,199737,2,NULL,-1.0,0.0,NULL
2019,200790,2,NULL,-1.0,7.0,NULL
2020,201587,2,NULL,1.0,-1.0,NULL
2021,201650,2,NULL,0.0,-1.0,NULL
2022,202137,2,NULL,7.0,-1.0,NULL
2023,202141,2,NULL,-1.0,5.0,NULL
2024,202191,2,NULL,-1.0,3.0,NULL
2025,203120,2,NULL,-1.0,1.0,NULL
2026,204131,2,NULL,-1.0,9.0,NULL
2027,204159,2,NULL,-1.0,0.0,NULL
2028,205025,2,NULL,4.0,-1.0,NULL
2029,205118,2,NULL,7.0,-1.0,NULL
2030,205420,2,NULL,5.0,-1.0,NULL
2031,206925,2,NULL,-1.0,0.0,NULL
2032,207478,2,NULL,-1.0,0.0,NULL
2033,207629,2,NULL,6.0,-1.0,NULL
2034,207694,2,NULL,-1.0,5.0,NULL
2035,208002,2,NULL,-1.0,9.0,NULL
2036,209050,2,NULL,5.0,-1.0,NULL
2037,209139,2,NULL,7.0,-1.0,NULL
2038,209965,2,NULL,-1.0,2.0,NULL
2039,210009,2,NULL,8.0,-1.0,NULL
2040,210017,2,NULL,8.0,-1.0,NULL
2041,211301,2,NULL,8.0,-1.0,NULL
2042,211355,2,NULL,2.0,-1.0,NULL
2043,211411,2,NULL,5.0,-1.0,NULL
2044,211432,2,NULL,-1.0,3.0,NULL
2045,212675,2,NULL,-1.0,3.0,NULL
2046,213889,2,NULL,1.0,-1.0,NULL
2047,213973,2,NULL,-1.0,1.0,NULL
2048,214000,2,NULL,-1.0,0.0,NULL
2049,214514,2,NULL,-1.0,4.0,NULL
2050,215364,2,NULL,-1.0,4.0,NULL
2051,215473,2,NULL,0.0,-1.0,NULL
2052,216150,2,NULL,-1.0,8.0,NULL
2053,216596,2,NULL,2.0,-1.0,NULL
2054,216969,2,NULL,7.0,-1.0,NULL
2055,217982,2,NULL,-1.0,9.0,NULL
2056,218777,2,NULL,-1.0,6.0,NULL
2057,219228,2,NULL,2.0,-1.0,NULL
2058,219321,2,NULL,-1.0,8.0,NULL
2059,219711,2,NULL,2.0,-1.0,NULL
2060,220582,2,NULL,-1.0,5.0,NULL
2061,220659,2,NULL,7.0,-1.0,NULL
2062,220907,2,NULL,-1.0,9.0,NULL
2063,221406,2,NULL,0.0,-1.0,NULL
2064,222922,2,NULL,8.0,-1.0,NULL
2065,224107,2,NULL,5.0,-1.0,NULL
2066,224305,2,NULL,-1.0,5.0,NULL
2067,225189,2,NULL,-1.0,1.0,NULL
2068,225762,2,NULL,0.0,-1.0,NULL
2069,225869,2,NULL,-1.0,7.0,NULL
2070,226334,2,NULL,2.0,-1.0,NULL
2071,226470,2,NULL,3.0,-1.0,NULL
2072,228258,2,NULL,1.0,-1.0,NULL
2073,228280,2,NULL,4.0,-1.0,NULL
2074,229571,2,NULL,5.0,-1.0,NULL
2075,229701,2,NULL,-1.0,0.0,NULL
2076,231911,2,NULL,6.0,-1.0,NULL
2077,233519,2,NULL,9.0,-1.0,NULL
2078,233569,2,NULL,-1.0,4.0,NULL
2079,233585,2,NULL,6.0,-1.0,NULL
2080,234181,2,NULL,2.0,-1.0,NULL
2081,235146,2,NULL,-1.0,9.0,NULL
2082,235200,2,NULL,-1.0,1.0,NULL
2083,236022,2,NULL,6.0,-1.0,NULL
2084,236782,2,NULL,3.0,-1.0,NULL
2085,236981,2,NULL,8.0,-1.0,NULL
2086,238607,2,NULL,7.0,-1.0,NULL
2087,239775,2,NULL,-1.0,7.0,NULL
2088,240793,2,NULL,-1.0,8.0,NULL
2089,240868,2,NULL,-1.0,6.0,NULL
2090,243769,2,NULL,5.0,-1.0,NULL
2091,246191,2,NULL,-1.0,2.0,NULL
2092,246382,2,NULL,-1.0,1.0,NULL
2093,246523,2,NULL,9.0,-1.0,NULL
2094,246770,2,NULL,-1.0,7.0,NULL
2095,247176,2,NULL,-1.0,3.0,NULL
2096,247461,2,NULL,-1.0,9.0,NULL
2097,247790,2,NULL,2.0,-1.0,NULL
2098,247988,2,NULL,7.0,-1.0,NULL
2099,249018,2,NULL,-1.0,9.0,NULL
2100,249764,2,NULL,-1.0,4.0,NULL
2101,249776,2,NULL,-1.0,4.0,NULL
2102,250740,2,NULL,-1.0,5.0,NULL
2103,251281,2,NULL,5.0,-1.0,NULL
2104,251335,2,NULL,-1.0,7.0,NULL
2105,252039,2,NULL,6.0,-1.0,NULL
2106,252295,2,NULL,-1.0,6.0,NULL
2107,252841,2,NULL,-1.0,0.0,NULL
2108,252987,2,NULL,-1.0,0.0,NULL
2109,253463,2,NULL,4.0,-1.0,NULL
2110,253514,2,NULL,-1.0,8.0,NULL
2111,255088,2,NULL,9.0,-1.0,NULL
2112,257316,2,NULL,0.0,-1.0,NULL
2113,260337,2,NULL,-1.0,5.0,NULL
2114,260586,2,NULL,-1.0,4.0,NULL
2115,260974,2,NULL,8.0,-1.0,NULL
2116,261672,2,NULL,-1.0,8.0,NULL
2117,261954,2,NULL,-1.0,2.0,NULL
2118,262382,2,NULL,8.0,-1.0,NULL
2119,264273,2,NULL,2.0,-1.0,NULL
2120,264517,2,NULL,1.0,-1.0,NULL
2121,265228,2,NULL,5.0,-1.0,NULL
2122,265478,2,NULL,4.0,-1.0,NULL
2123,266424,2,NULL,-1.0,6.0,NULL
2124,267140,2,NULL,-1.0,9.0,NULL
2125,268376,2,NULL,5.0,-1.0,NULL
2126,268822,2,NULL,4.0,-1.0,NULL
2127,269956,2,NULL,6.0,-1.0,NULL
2128,270022,2,NULL,-1.0,3.0,NULL
2129,270338,2,NULL,-1.0,7.0,NULL
2130,271466,2,NULL,5.0,-1.0,NULL
2131,271861,2,NULL,5.0,-1.0,NULL
2132,272243,2,NULL,9.0,-1.0,NULL
2133,273505,2,NULL,1.0,-1.0,NULL
2134,275047,2,NULL,6.0,-1.0,NULL
2135,276031,2,NULL,-1.0,4.0,NULL
2136,276056,2,NULL,-1.0,5.0,NULL
2137,276514,2,NULL,5.0,-1.0,NULL
2138,276607,2,NULL,6.0,-1.0,NULL
2139,277688,2,NULL,0.0,-1.0,NULL
2140,279529,2,NULL,-1.0,3.0,NULL
2141,280623,2,NULL,-1.0,2.0,NULL
2142,280677,2,NULL,0.0,-1.0,NULL
2143,281036,2,NULL,1.0,-1.0,NULL
2144,281062,2,NULL,3.0,-1.0,NULL
2145,281299,2,NULL,-1.0,8.0,NULL
2146,281409,2,NULL,4.0,-1.0,NULL
2147,282080,2,NULL,-1.0,0.0,NULL
2148,282463,2,NULL,-1.0,4.0,NULL
2149,282805,2,NULL,6.0,-1.0,NULL
2150,283051,2,NULL,0.0,-1.0,NULL
2151,283265,2,NULL,-1.0,6.0,NULL
2152,283409,2,NULL,-1.0,9.0,NULL
2153,283421,2,NULL,-1.0,2.0,NULL
2154,283514,2,NULL,-1.0,7.0,NULL
2155,283779,2,NULL,-1.0,4.0,NULL
2156,285951,2,NULL,8.0,-1.0,NULL
2157,286698,2,NULL,5.0,-1.0,NULL
2158,286762,2,NULL,1.0,-1.0,NULL
2159,286964,2,NULL,-1.0,8.0,NULL
2160,287016,2,NULL,9.0,-1.0,NULL
2161,287410,2,NULL,-1.0,8.0,NULL
2162,289805,2,NULL,-1.0,1.0,NULL
2163,289887,2,NULL,8.0,-1.0,NULL
2164,290140,2,NULL,9.0,-1.0,NULL
2165,290358,2,NULL,-1.0,3.0,NULL
2166,290463,2,NULL,-1.0,0.0,NULL
2167,291749,2,NULL,1.0,-1.0,NULL
2168,292433,2,NULL,0.0,-1.0,NULL
2169,292451,2,NULL,-1.0,0.0,NULL
2170,293663,2,NULL,-1.0,9.0,NULL
2171,294161,2,NULL,3.0,-1.0,NULL
2172,294913,2,NULL,5.0,-1.0,NULL
2173,295109,2,NULL,-1.0,4.0,NULL
2174,296255,2,NULL,7.0,-1.0,NULL
2175,296542,2,NULL,-1.0,3.0,NULL
2176,296839,2,NULL,-1.0,0.0,NULL
2177,297384,2,NULL,8.0,-1.0,NULL
2178,297584,2,NULL,8.0,-1.0,NULL
2179,297762,2,NULL,-1.0,9.0,NULL
2180,298340,2,NULL,-1.0,2.0,NULL
2181,298565,2,NULL,9.0,-1.0,NULL
2182,298893,2,NULL,-1.0,3.0,NULL
2183,299079,2,NULL,3.0,-1.0,NULL
2184,299336,2,NULL,3.0,-1.0,NULL
2185,299645,2,NULL,3.0,-1.0,NULL
2186,300633,2,NULL,-1.0,5.0,NULL
2187,301145,2,NULL,-1.0,6.0,NULL
2188,302272,2,NULL,-1.0,1.0,NULL
2189,302408,2,NULL,6.0,-1.0,NULL
2190,302831,2,NULL,-1.0,1.0,NULL
2191,304813,2,NULL,-1.0,9.0,NULL
2192,305882,2,NULL,3.0,-1.0,NULL
2193,306479,2,NULL,1.0,-1.0,NULL
2194,307194,2,NULL,1.0,-1.0,NULL
2195,307513,2,NULL,4.0,-1.0,NULL
2196,307812,2,NULL,-1.0,9.0,NULL
2197,308407,2,NULL,6.0,-1.0,NULL
2198,309273,2,NULL,8.0,-1.0,NULL
2199,309572,2,NULL,-1.0,0.0,NULL
2200,310733,2,NULL,-1.0,1.0,NULL
2201,310832,2,NULL,6.0,-1.0,NULL
2202,311077,2,NULL,-1.0,2.0,NULL
2203,311737,2,NULL,-1.0,8.0,NULL
2204,312693,2,NULL,3.0,-1.0,NULL
2205,312797,2,NULL,-1.0,1.0,NULL
2206,313232,2,NULL,-1.0,5.0,NULL
2207,314211,2,NULL,5.0,-1.0,NULL
2208,314456,2,NULL,1.0,-1.0,NULL
2209,315154,2,NULL,-1.0,9.0,NULL
2210,315189,2,NULL,-1.0,8.0,NULL
2211,315219,2,NULL,-1.0,0.0,NULL
2212,315334,2,NULL,-1.0,3.0,NULL
2213,315955,2,NULL,2.0,-1.0,NULL
2214,316108,2,NULL,4.0,-1.0,NULL
2215,316169,2,NULL,6.0,-1.0,NULL
2216,316174,2,NULL,2.0,-1.0,NULL
2217,316200,2,NULL,1.0,-1.0,NULL
2218,316219,2,NULL,-1.0,4.0,NULL
2219,316661,2,NULL,-1.0,7.0,NULL
2220,316890,2,NULL,-1.0,5.0,NULL
2221,317074,2,NULL,-1.0,2.0,NULL
2222,317344,2,NULL,8.0,-1.0,NULL
2223,317605,2,NULL,-1.0,2.0,NULL
2224,318243,2,NULL,-1.0,8.0,NULL
2225,318735,2,NULL,6.0,-1.0,NULL
2226,318863,2,NULL,6.0,-1.0,NULL
2227,319853,2,NULL,-1.0,8.0,NULL
2228,320762,2,NULL,1.0,-1.0,NULL
2229,322060,2,NULL,-1.0,8.0,NULL
2230,322219,2,NULL,6.0,-1.0,NULL
2231,322760,2,NULL,-1.0,6.0,NULL
2232,322875,2,NULL,-1.0,5.0,NULL
2233,322952,2,NULL,-1.0,3.0,NULL
2234,324046,2,NULL,-1.0,3.0,NULL
2235,324546,2,NULL,4.0,-1.0,NULL
2236,325560,2,NULL,-1.0,0.0,NULL
2237,325647,2,NULL,9.0,-1.0,NULL
2238,326152,2,NULL,5.0,-1.0,NULL
2239,327379,2,NULL,-1.0,2.0,NULL
2240,329103,2,NULL,9.0,-1.0,NULL
2241,329333,2,NULL,-1.0,7.0,NULL
2242,329470,2,NULL,-1.0,6.0,NULL
2243,329568,2,NULL,7.0,-1.0,NULL
2244,330310,2,NULL,3.0,-1.0,NULL
2245,330643,2,NULL,1.0,-1.0,NULL
2246,331041,2,NULL,2.0,-1.0,NULL
2247,333034,2,NULL,3.0,-1.0,NULL
2248,333913,2,NULL,8.0,-1.0,NULL
2249,334438,2,NULL,8.0,-1.0,NULL
2250,334478,2,NULL,1.0,-1.0,NULL
2251,334496,2,NULL,8.0,-1.0,NULL
2252,335481,2,NULL,-1.0,7.0,NULL
2253,336359,2,NULL,9.0,-1.0,NULL
2254,337927,2,NULL,-1.0,4.0,NULL
2255,339661,2,NULL,-1.0,4.0,NULL
2256,339698,2,NULL,-1.0,1.0,NULL
2257,339773,2,NULL,1.0,-1.0,NULL
2258,340116,2,NULL,9.0,-1.0,NULL
2259,340281,2,NULL,3.0,-1.0,NULL
2260,340467,2,NULL,0.0,-1.0,NULL
2261,340584,2,NULL,6.0,-1.0,NULL
2262,341374,2,NULL,-1.0,1.0,NULL
2263,342184,2,NULL,2.0,-1.0,NULL
2264,343665,2,NULL,-1.0,0.0,NULL
2265,344058,2,NULL,-1.0,6.0,NULL
2266,344197,2,NULL,7.0,-1.0,NULL
2267,345668,2,NULL,-1.0,9.0,NULL
2268,345737,2,NULL,-1.0,2.0,NULL
